subject_id	predicate_id	source_language	source_value	translation_language	translation_value	translator	translator_expertise	translation_status	translation_date	comment
MEDICNE:26ca71f7-32be-5137-ab8e-4a1bf603c725	rdfs:label	ru	Норгестимат+Этинилэстрадиол	en-us	Norgestimate + Ethinylestradiol	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:26d6a5e6-aa31-55c0-bb34-a6089890556d	rdfs:label	zh	卡铂注射液	en-us	Carboplatin Injection	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:26e56a86-e873-52ab-89c0-e562435eb28e	rdfs:label	ru	Аллергоид пыльцевой тимофеевки луговой для лечения	en-us	Meadow timothy grass pollen allergen for treatment	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:26e8e463-de25-55d3-b3ff-13a0532dcbab	rdfs:label	ru	Силест	en-us	Silence	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:26ed3aa7-afa1-567c-98de-f3fedfbd1054	rdfs:label	ru	Железо (II) сернокислое 7-водное	en-us	Iron(II) sulfate heptahydrate	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:26eefc2c-5194-5586-af19-6051969e5f91	rdfs:label	ru	Сонга® Найт	en-us	Songa® Knight	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:2708db74-e554-5613-b0da-343f659dfda6	rdfs:label	ru	Олодатерол+Тиотропия бромид	en-us	Olodaterol + Tiotropium Bromide	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:2725f3e3-f9a7-5afa-8a07-d94b30d10257	rdfs:label	ru	Преноксдиазин	en-us	Prenoxdiazine	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:272c59d2-d7a1-5d6f-97db-d1b9e05c660c	rdfs:label	ru	Фондапаринукс натрия	en-us	Sodium fondaparinux	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:27396e00-f888-5442-965a-a96e8f63d202	rdfs:label	ru	Гранисетрон	en-us	Granisetron	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:27571060-03b5-5952-b58b-e4983c4e74da	rdfs:label	ru	Хилак форте	en-us	Hilak Forte	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:275d7865-abec-51ef-a951-4300663e1c06	rdfs:label	ru	Бендамустин	en-us	Bendamustine	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:275e9a3f-89a1-504a-abcb-692400628e5c	rdfs:label	zh	盐酸阿米替林片	en-us	Amitriptyline Hydrochloride Tablets	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:27656ea9-09fc-5a63-af8e-89f9b7603dc0	rdfs:label	ru	Амлодипин+Периндоприл	en-us	Amlodipine + Perindopril	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:2772d08b-ecba-51be-829c-79c91fae0c68	rdfs:label	ru	Хлорпротиксен	en-us	Chlorprotixen	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:2776fd9c-1e04-5e94-ad16-0c2bd108a364	rdfs:label	ru	Церебролизин концентрат	en-us	Cerebrolysin Concentrate	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:278193b6-174e-528a-9f2e-7381378c1a84	rdfs:label	ru	Азилсартана медоксомил	en-us	Azilsartan medoxomil	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:27864236-11e9-5c88-b8fb-6f7dcfb7df49	rdfs:label	ru	Левосимендан	en-us	Levosimendan	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:279417db-19d0-5d22-b978-427e94455087	rdfs:label	ru	Нирапариб	en-us	Niraparib	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:2794cca4-ac82-5a89-a798-daa5965fd49d	rdfs:label	ru	Рокурония бромид	en-us	Rokuronium bromide	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:279c7b5b-60d3-50af-a865-aaffb334850d	rdfs:label	ru	7-(Метилтио)-3-нитро-4-оксо-1,4-дигидро[1,2,4]триазоло[5,1-с] [1,2,4]триазин-1-ид натрия дигидрат	en-us	Sodium 7-(methylthio)-3-nitro-4-oxo-1,4-dihydro[1,2,4]triazolo[5,1-c][1,2,4]triazine-1-ide dihydrate	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:279f92a1-f39e-5ee3-9c98-39d0d21f1b90	rdfs:label	ru	Шиповника плоды	en-us	Rosehip berries	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:27ad21b8-189c-5f41-b37d-a06cc82e0918	rdfs:label	ru	Оптив®	en-us	Optiv®	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:27b05c65-6960-5aee-a8ec-4d0a49ea7846	rdfs:label	ru	Анидулафунгин	en-us	Anidulafungin	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:27b53c0e-51e4-5088-bb0f-c35903a3238f	rdfs:label	ru	Шиповника плодов сироп	en-us	Rosehip Fruit Syrup	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:27c3d65e-e837-559e-900c-2213a8c3aac2	rdfs:label	ru	Меновазин	en-us	Menovazin	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:27c48dfd-b551-51c0-b3fb-bb5a8e04705c	rdfs:label	zh	氯沙坦钾片	en-us	Losartan Potassium Tablets	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:27ca50a5-5c2d-5b52-af55-4c01ca5d8cee	rdfs:label	zh	甲钴胺注射液	en-us	Methylcobalamin Injection	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:27cfcfb3-377b-57da-bfd1-f96aefcd635e	rdfs:label	ru	Метоциния йодид	en-us	Metocinia Iodide	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:27d8bcdf-3722-5d0c-b4cd-56f8c5decbc7	rdfs:label	ru	Глицирризиновая кислота+Фосфолипиды	en-us	Glycyrrhizic Acid + Phospholipids	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:27e1851f-d979-56ec-938f-a499e276941b	rdfs:label	ru	Подорожника большого листьев экстракт	en-us	Plantain Leaf Extract	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:27e4eff3-2251-5709-a3fc-ad266ec06cc3	rdfs:label	ru	Ксерофен	en-us	Xerofen	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:27f91dda-30d3-513c-837c-26aae9baa078	rdfs:label	ru	Тинидазол	en-us	Tinidazole	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:27fc2145-27be-54c4-b0fe-eb42740eb199	rdfs:label	ru	Ципрофлоксацин+Дексаметазон	en-us	Ciprofloxacin + Dexamethasone	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:2806ab7b-ef93-5a45-836c-9185dff3cb5b	rdfs:label	ru	Ламинарии слоевища (Морская капуста)	en-us	Laminaria Thalli (Sea Kelp)	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:28103b4f-f827-5718-8e9f-e6f282bac016	rdfs:label	ru	Брусники обыкновенной листья	en-us	Leaves of the common lingonberry	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:281b99a9-809a-5c9d-94db-f45924bc73ae	rdfs:label	ru	Слабительный сбор №1	en-us	Laxative Blend No. 1	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:282ce731-1895-53ed-9f85-17600db3fc5f	rdfs:label	ru	Бронхофактор	en-us	Bronchofactor	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:28340a31-2516-52b8-b914-754fa25ba194	rdfs:label	ru	Аллерген из мяса утки для диагностики	en-us	Duck meat allergen for diagnostic purposes	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:28582a64-62f2-5882-b6e4-e3aebc0093ca	rdfs:label	ru	Сульфатиазол	en-us	Sulfathiazole	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:285c3500-e6ad-5cca-bf95-f1ee722a9b1a	rdfs:label	ru	Сибутрамин+[Целлюлоза микрокристаллическая]	en-us	Sibutramine + [Microcrystalline cellulose]	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:285df30e-a336-500d-9e3c-9ef938ce6088	rdfs:label	ru	Люффель® Н	en-us	Lüffel® H	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:286ad23c-82b1-531f-b7e9-0224bb6c7e51	rdfs:label	zh	盐酸哌罗匹隆片	en-us	Piroxicam Hydrochloride Tablets	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:28705d6b-5aaf-5323-8e30-d27b02f409df	rdfs:label	zh	奥卡西平片	en-us	Oxcarbazepine Tablets	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:28744fd8-3e58-5458-b4da-a873317438a8	rdfs:label	ru	Тиксагевимаб+Цилгавимаб [набор]	en-us	Tixagevimab + Cilgavimab [combination]	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:28796421-62ff-59e8-8a7e-5766a81180f7	rdfs:label	ru	Глауцин+Эфедрин+[Базилика обыкновенного масло]	en-us	Glaucine + Ephedrine + [Basil Oil]	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:2881c7dc-cc21-536f-8fd8-5e82488a7161	rdfs:label	ru	Алоэ ДН	en-us	Aloe DN	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:28941218-a555-553c-83de-7d00c865f2d2	rdfs:label	ru	Пертуссин	en-us	Pertussin	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:289ca522-a2d4-5e56-89ee-4ee40507d388	rdfs:label	ru	Бупивакаин	en-us	Bupivacaine	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:289df0a0-f7bc-579d-91e2-91997411ab43	rdfs:label	ru	Небиволол	en-us	Nebivolol	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:28a731cb-75fa-525e-bf3e-a411dace2ce7	rdfs:label	zh	奥美沙坦酯氢氯噻嗪片	en-us	Olmesartan Medoxomil and Hydrochlorothiazide Tablets	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:28af227f-6fa1-5ceb-973f-c07840c145ae	rdfs:label	ru	Метамизол натрия+Питофенон+Фенпивериния бромид	en-us	Metamizole Sodium + Pitofenone + Fenpiverinium Bromide	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:28bbaf96-e996-5978-8a3e-cf3d36c9a5a0	rdfs:label	ru	Аллерген из ржаной муки для диагностики	en-us	Rye Flour Allergen for Diagnostic Purposes	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:28c76cac-912b-5983-a44f-95454438bf4d	rdfs:label	ru	Суворексант	en-us	Suvorexant	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:28c8cca6-a397-5786-9701-df76a4ba163c	rdfs:label	ru	Пакреакам	en-us	Poker face	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:28ce163b-4c33-510e-bce8-a7413215c5cd	rdfs:label	ru	Инфезол® 100	en-us	Infeso® 100	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:28ceac1a-c2b9-5fef-971d-28cc94c3ef03	rdfs:label	ru	Железа [III] гидроксид полимальтозат+Фолиевая кислота	en-us	Iron [III] Hydroxide Polymaltosate + Folic Acid	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:28e5ea9e-769e-5f37-be46-397ba1957b5b	rdfs:label	ru	Тестис композитум	en-us	Testicular Composite	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:28e9239b-0a17-5b5c-845e-37a0ad4e40e4	rdfs:label	ru	Нутрифлекс 48/150 липид	en-us	Nutriflex 48/150 Lipid	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:28fa67eb-8d2e-5f39-8c42-85ac4782d1f8	rdfs:label	ru	Кралонин®	en-us	Krallonin®	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:29087464-6331-568b-8bbd-894e4caba227	rdfs:label	ru	Дифенгидрамин+Нафазолин	en-us	Diphenhydramine + Naphazoline	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:290c241d-447e-5a78-93e5-a81205a66710	rdfs:label	ru	Аллергоиды бытовые	en-us	Household Allergens	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:2915d597-2238-5eb3-b32b-f5822345e1ec	rdfs:label	ru	Полудан®	en-us	Semi-Mad®	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:29168fa5-123a-5e90-90d6-d5841fc04ad2	rdfs:label	zh	注射用阿莫西林钠克拉维酸钾	en-us	Amoxicillin Sodium and Clavulanate Potassium for Injection	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:291d449e-6248-58e9-8a1e-44402d282069	rdfs:label	ru	Фелозилит	en-us	Felozilite	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:29219274-fa5f-50fc-853e-0901f1c8fc1a	rdfs:label	ru	Кодеин+Натрия гидрокарбонат+Солодки корни+Термопсиса ланцетного трава	en-us	Codeine + Sodium Bicarbonate + Licorice Root + Thermopsis lanceolata Herb	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:2925d7ce-b19b-51da-abcf-64cd2e9956c2	rdfs:label	ru	Гофликицепт	en-us	Goflikcept	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:29280ac3-f5e3-578c-ac9f-c37e50f87cdd	rdfs:label	zh	盐酸帕洛诺司琼注射液	en-us	Paronosetron Hydrochloride Injection	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:292a4ea6-87ed-5683-b0d8-0022d154087c	rdfs:label	ru	Эсатенолол	en-us	Esatenolol	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:292c671e-b39d-5f93-a132-1f005a27ed17	rdfs:label	ru	Ацеклофенак	en-us	Aceclofenac	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:29351ea3-0bd2-552e-b277-c1aed95c716c	rdfs:label	ru	Сыворотка противоботулиническая типа A лошадиная очищенная концентрированная жидкая	en-us	Purified, Concentrated, Liquid Equine Type A Anti-Botulinum Serum	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:294c30ae-7dac-5729-b5f6-b2e1296c955c	rdfs:label	ru	Лопинавир+Ритонавир	en-us	Lopinavir + Ritonavir	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:294e22d3-dd21-5f5d-b325-985780fbec35	rdfs:label	ru	Декспантенол+Лидокаин+Преднизолон	en-us	Dexpanthenol + Lidocaine + Prednisolone	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:294e2712-02f0-5179-a46a-e62e43c7b8b0	rdfs:label	ru	Аскорутин	en-us	Ascorutin	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:2950dcd9-3bf2-5fb7-a5ce-ff0d22a5c3f7	rdfs:label	ru	Клоназепам	en-us	Clonazepam	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:29825bd8-3a2a-56d7-a5f9-0bd4abe27915	rdfs:label	ru	Глюкагон	en-us	Glucagon	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:298e1f27-c810-5003-80cf-00bdfd82de50	rdfs:label	ru	Салициловая кислота+Флуметазон	en-us	Salicylic Acid + Flumethasone	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:2994fa9d-0de6-5d99-8c4b-77709001e008	rdfs:label	ru	Септолете®	en-us	Septolete®	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:2998ae05-d5c6-5222-b4c1-c2747ded74a5	rdfs:label	ru	Комбинил®-Дуо	en-us	Combibil®-Duo	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:29994084-4af9-58bd-9b2f-1f23b80d5210	rdfs:label	ru	Бадяга комп	en-us	Badyaga Set	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:29a12975-5550-5b20-8488-2822e1b2f4a0	rdfs:label	ru	Антиоксикапс	en-us	Antioxikaps	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:29a73582-1365-5596-91d2-e34a59ec0d40	rdfs:label	zh	异硫蓝注射液	en-us	Isothiocyanate Injection	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:29b89378-9a82-5c9e-a863-42acfbe61541	rdfs:label	ru	Душицы обыкновенной трава+Пустырника трава+Тысячелистника обыкновенного трава	en-us	Common Oregano Herb + Motherwort Herb + Common Yarrow Herb	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:29c89e1a-b854-50ec-9243-638e9a61c878	rdfs:label	ru	Кобицистат+Тенофовира алафенамид+Элвитегравир+Эмтрицитабин	en-us	Cobicistat + Tenofovir alafenamide + Elvitegravir + Emtricitabine	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:29d2816c-815c-5bc6-97a5-499eaf1e5004	rdfs:label	ru	Табакум композитум-ГФ	en-us	Tabakum Compositum-GF	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:29d57a6f-e31f-521d-bd3d-44b032a43c21	rdfs:label	ru	Виснаги морковевидной (амми зубной) плодов экстракт	en-us	Carrot-like visnaga (toothed ammi) fruit extract	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:29d7bfc8-4cc0-5872-a73b-bf1ccac78deb	rdfs:label	ru	Дормиплант	en-us	Dormiplant	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:29e27241-83c3-5a3e-99d7-7d73117a851b	rdfs:label	ru	Долутегравир	en-us	Dolutegravir	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:29e51838-9607-5ffc-84f9-e65f6ab21043	rdfs:label	ru	Цимицифуга даурская, цимицифуга кистевидная	en-us	Daurian black cohosh, racemose black cohosh	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:29e7bdc1-c223-5bca-85cc-1bf82cf1a04f	rdfs:label	zh	盐酸奥洛他定片	en-us	Olopatadine Hydrochloride Tablets	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:29e8128c-2aec-5f69-8a13-40ff703f5f9c	rdfs:label	zh	兰索拉唑肠溶胶囊	en-us	Lansoprazole Enteric-Coated Capsules	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:29e88855-33cc-5471-8ef5-f3a61bcd64dd	rdfs:label	ru	Пиона экстракт	en-us	Peony extract	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:29eaf683-40ca-5e4c-aa87-13f43d9e3128	rdfs:label	ru	Церневит	en-us	Tsernevit	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:2a02f96a-01f5-55c9-9734-403a07ef8736	rdfs:label	zh	沙美特罗替卡松吸入气雾剂	en-us	Salmeterol/Beclomethasone Inhalation Aerosol	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:2a03e3c9-e4a3-5f4f-870d-ff36b607caaf	rdfs:label	zh	盐酸舍曲林分散片	en-us	Sertraline Hydrochloride Dispersible Tablets	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:2a1393b3-e1b3-5191-9222-893649d8bbe5	rdfs:label	ru	Гексализ	en-us	Hexalys	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:2a1da6c6-56a3-5c8d-bdff-618f0b0e3229	rdfs:label	ru	Дроспиренон+Этинилэстрадиол+[Кальция левомефолат] и Кальция левомефолат	en-us	Drospirenone + Ethinylestradiol + [Calcium Levomefolate] and Calcium Levomefolate	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:2a2338e3-23c5-58e3-b655-70f42ae05fa4	rdfs:label	ru	1,3-Диэтилбензимидазолия трийодид	en-us	1,3-Diethylbenzimidazolium triiodide	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:2a31b841-56e1-5b11-ace9-e43f2d0dbed7	rdfs:label	zh	苯磺酸氨氯地平口崩片	en-us	Amlodipine Benzenesulfonate Orally Disintegrating Tablets	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:2a415c92-626a-5d6f-b1df-26e6ed5f94ed	rdfs:label	ru	Бутоконазол	en-us	Butoconazole	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:2a4e6ed3-6423-59e2-aa0e-d485bc0f9cf9	rdfs:label	ru	Витагамма®	en-us	Vitagamma®	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:2a51e09e-2da8-58df-813f-ac07a152c5ba	rdfs:label	zh	注射用两性霉素B脂质体	en-us	Amphotericin B Liposomes for Injection	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:2a56f00b-8e54-5488-8afd-3539ac8b9c1b	rdfs:label	ru	Сепия-плюс	en-us	Sepia-Plus	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:2a64aaad-6bc1-5230-b760-9b3c5169d6b0	rdfs:label	ru	Бузины черной цветки	en-us	Black elderberry flowers	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:2a6cb5ee-4a54-528e-8cc8-98d890eff4cf	rdfs:label	ru	Перца водяного трава	en-us	Water Pepper Herb	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:2a6d1f75-f8bb-5335-81f2-b4b4d7f05add	rdfs:label	ru	Микозидин®	en-us	Mycosidin®	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:2a6f231d-2e86-5941-bb83-4cbee07b31b5	rdfs:label	ru	Бензилникотинат+Бензокаин+Гепарин натрия	en-us	Benzyl nicotinate + Benzocaine + Sodium heparin	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:2a7282c0-bf41-5d94-afff-8642438aa62c	rdfs:label	ru	Зуклопентиксол	en-us	Zuklopentixol	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:2a739113-26fe-5e50-ae45-e8048b6779ab	rdfs:label	zh	注射用丹曲林钠	en-us	Dantrolene Sodium for Injection	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:2a93a1c7-7e34-50b4-8626-e20adb24303f	rdfs:label	zh	盐酸溴己新颗粒	en-us	Bromhexine Hydrochloride Granules	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:2a9e0ca8-10fa-5cb7-9a7f-0f56708e97d6	rdfs:label	ru	Эфедрин	en-us	Ephedrine	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:2ab18e4a-ee7d-5a05-a65e-68bf588bc2ee	rdfs:label	ru	Агри® детский	en-us	Agri® for Kids	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:2ab5a16e-d5c9-5bd3-b9d4-e4fb2760793f	rdfs:label	ru	Лерканидипин	en-us	Lercanidipine	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:2ab9443f-1d7e-5ea7-93c2-422b518bcccc	rdfs:label	ru	Фитоседан® №3 (Успокоительный сбор №3)	en-us	Fitosedan® No. 3 (Calming Herbal Blend No. 3)	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:2abce25a-3d18-5281-8f26-6d6a4fee140d	rdfs:label	ru	Холина салицилат	en-us	Choline salicylate	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
